YearStart,YearEnd,LocationAbbr,LocationDesc,Data_Value,Age(years),GeoLocation,Stratification1,StratificationCategoryId1,StratificationID1
2013,2013,OH,Ohio,35,45 - 54,"(40.06021014100048, -82.40426005599966)",45 - 54,AGEYR,AGEYR4554
2013,2013,OH,Ohio,37.4,55 - 64,"(40.06021014100048, -82.40426005599966)",55 - 64,AGEYR,AGEYR5564
2013,2013,OH,Ohio,28.6,65 or older,"(40.06021014100048, -82.40426005599966)",65 or older,AGEYR,AGEYR65PLUS
2014,2014,OH,Ohio,15.8,18 - 24,"(40.06021014100048, -82.40426005599966)",18 - 24,AGEYR,AGEYR1824
2014,2014,OH,Ohio,30.5,25 - 34,"(40.06021014100048, -82.40426005599966)",25 - 34,AGEYR,AGEYR2534
2014,2014,OH,Ohio,31.6,35 - 44,"(40.06021014100048, -82.40426005599966)",35 - 44,AGEYR,AGEYR3544
2014,2014,OH,Ohio,39.9,45 - 54,"(40.06021014100048, -82.40426005599966)",45 - 54,AGEYR,AGEYR4554
2014,2014,OH,Ohio,39.2,55 - 64,"(40.06021014100048, -82.40426005599966)",55 - 64,AGEYR,AGEYR5564
2014,2014,OH,Ohio,33.4,65 or older,"(40.06021014100048, -82.40426005599966)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,OH,Ohio,17.8,18 - 24,"(40.06021014100048, -82.40426005599966)",18 - 24,AGEYR,AGEYR1824
2015,2015,OH,Ohio,24.9,25 - 34,"(40.06021014100048, -82.40426005599966)",25 - 34,AGEYR,AGEYR2534
2015,2015,OH,Ohio,29,65 or older,"(40.06021014100048, -82.40426005599966)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,OH,Ohio,30.9,35 - 44,"(40.06021014100048, -82.40426005599966)",35 - 44,AGEYR,AGEYR3544
2015,2015,OH,Ohio,35.6,45 - 54,"(40.06021014100048, -82.40426005599966)",45 - 54,AGEYR,AGEYR4554
2015,2015,OH,Ohio,37,55 - 64,"(40.06021014100048, -82.40426005599966)",55 - 64,AGEYR,AGEYR5564
2011,2011,OK,Oklahoma,19.7,18 - 24,"(35.47203135600046, -97.52107021399968)",18 - 24,AGEYR,AGEYR1824
2011,2011,OK,Oklahoma,29.4,25 - 34,"(35.47203135600046, -97.52107021399968)",25 - 34,AGEYR,AGEYR2534
2011,2011,OK,Oklahoma,40,35 - 44,"(35.47203135600046, -97.52107021399968)",35 - 44,AGEYR,AGEYR3544
2011,2011,OK,Oklahoma,32.7,45 - 54,"(35.47203135600046, -97.52107021399968)",45 - 54,AGEYR,AGEYR4554
2011,2011,OK,Oklahoma,37.4,55 - 64,"(35.47203135600046, -97.52107021399968)",55 - 64,AGEYR,AGEYR5564
2011,2011,OK,Oklahoma,26.3,65 or older,"(35.47203135600046, -97.52107021399968)",65 or older,AGEYR,AGEYR65PLUS
2012,2012,OK,Oklahoma,25.2,18 - 24,"(35.47203135600046, -97.52107021399968)",18 - 24,AGEYR,AGEYR1824
2012,2012,OK,Oklahoma,31.8,25 - 34,"(35.47203135600046, -97.52107021399968)",25 - 34,AGEYR,AGEYR2534
2012,2012,OK,Oklahoma,35.7,35 - 44,"(35.47203135600046, -97.52107021399968)",35 - 44,AGEYR,AGEYR3544
2012,2012,OK,Oklahoma,37.6,45 - 54,"(35.47203135600046, -97.52107021399968)",45 - 54,AGEYR,AGEYR4554
2012,2012,OK,Oklahoma,35.7,55 - 64,"(35.47203135600046, -97.52107021399968)",55 - 64,AGEYR,AGEYR5564
2012,2012,OK,Oklahoma,26.8,65 or older,"(35.47203135600046, -97.52107021399968)",65 or older,AGEYR,AGEYR65PLUS
2013,2013,OK,Oklahoma,25,18 - 24,"(35.47203135600046, -97.52107021399968)",18 - 24,AGEYR,AGEYR1824
2013,2013,OK,Oklahoma,29.9,25 - 34,"(35.47203135600046, -97.52107021399968)",25 - 34,AGEYR,AGEYR2534
2013,2013,OK,Oklahoma,34.4,35 - 44,"(35.47203135600046, -97.52107021399968)",35 - 44,AGEYR,AGEYR3544
2013,2013,OK,Oklahoma,40.1,45 - 54,"(35.47203135600046, -97.52107021399968)",45 - 54,AGEYR,AGEYR4554
2013,2013,OK,Oklahoma,38.1,55 - 64,"(35.47203135600046, -97.52107021399968)",55 - 64,AGEYR,AGEYR5564
2013,2013,OK,Oklahoma,26.9,65 or older,"(35.47203135600046, -97.52107021399968)",65 or older,AGEYR,AGEYR65PLUS
2014,2014,OK,Oklahoma,35.7,35 - 44,"(35.47203135600046, -97.52107021399968)",35 - 44,AGEYR,AGEYR3544
2014,2014,OK,Oklahoma,40,45 - 54,"(35.47203135600046, -97.52107021399968)",45 - 54,AGEYR,AGEYR4554
2014,2014,OK,Oklahoma,21.6,18 - 24,"(35.47203135600046, -97.52107021399968)",18 - 24,AGEYR,AGEYR1824
2014,2014,OK,Oklahoma,30.4,25 - 34,"(35.47203135600046, -97.52107021399968)",25 - 34,AGEYR,AGEYR2534
2014,2014,OK,Oklahoma,40,55 - 64,"(35.47203135600046, -97.52107021399968)",55 - 64,AGEYR,AGEYR5564
2014,2014,OK,Oklahoma,28.9,65 or older,"(35.47203135600046, -97.52107021399968)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,OK,Oklahoma,22.5,18 - 24,"(35.47203135600046, -97.52107021399968)",18 - 24,AGEYR,AGEYR1824
2015,2015,OK,Oklahoma,28.1,65 or older,"(35.47203135600046, -97.52107021399968)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,OK,Oklahoma,34.2,35 - 44,"(35.47203135600046, -97.52107021399968)",35 - 44,AGEYR,AGEYR3544
2015,2015,OK,Oklahoma,36.4,25 - 34,"(35.47203135600046, -97.52107021399968)",25 - 34,AGEYR,AGEYR2534
2015,2015,OK,Oklahoma,37.6,55 - 64,"(35.47203135600046, -97.52107021399968)",55 - 64,AGEYR,AGEYR5564
2015,2015,OK,Oklahoma,43.3,45 - 54,"(35.47203135600046, -97.52107021399968)",45 - 54,AGEYR,AGEYR4554
2011,2011,OR,Oregon,15.3,18 - 24,"(44.56744942400047, -120.15503132599969)",18 - 24,AGEYR,AGEYR1824
2011,2011,OR,Oregon,28.2,25 - 34,"(44.56744942400047, -120.15503132599969)",25 - 34,AGEYR,AGEYR2534
2011,2011,OR,Oregon,27.1,35 - 44,"(44.56744942400047, -120.15503132599969)",35 - 44,AGEYR,AGEYR3544
2011,2011,OR,Oregon,31.8,45 - 54,"(44.56744942400047, -120.15503132599969)",45 - 54,AGEYR,AGEYR4554
2011,2011,OR,Oregon,29.8,55 - 64,"(44.56744942400047, -120.15503132599969)",55 - 64,AGEYR,AGEYR5564
2011,2011,OR,Oregon,24.6,65 or older,"(44.56744942400047, -120.15503132599969)",65 or older,AGEYR,AGEYR65PLUS
2012,2012,OR,Oregon,12.9,18 - 24,"(44.56744942400047, -120.15503132599969)",18 - 24,AGEYR,AGEYR1824
2012,2012,OR,Oregon,28,25 - 34,"(44.56744942400047, -120.15503132599969)",25 - 34,AGEYR,AGEYR2534
2012,2012,OR,Oregon,30.5,35 - 44,"(44.56744942400047, -120.15503132599969)",35 - 44,AGEYR,AGEYR3544
2012,2012,OR,Oregon,31.1,45 - 54,"(44.56744942400047, -120.15503132599969)",45 - 54,AGEYR,AGEYR4554
2012,2012,OR,Oregon,32.9,55 - 64,"(44.56744942400047, -120.15503132599969)",55 - 64,AGEYR,AGEYR5564
2012,2012,OR,Oregon,25.4,65 or older,"(44.56744942400047, -120.15503132599969)",65 or older,AGEYR,AGEYR65PLUS
2013,2013,OR,Oregon,10,18 - 24,"(44.56744942400047, -120.15503132599969)",18 - 24,AGEYR,AGEYR1824
2013,2013,OR,Oregon,26.2,25 - 34,"(44.56744942400047, -120.15503132599969)",25 - 34,AGEYR,AGEYR2534
2013,2013,OR,Oregon,30.6,35 - 44,"(44.56744942400047, -120.15503132599969)",35 - 44,AGEYR,AGEYR3544
2013,2013,OR,Oregon,30.4,45 - 54,"(44.56744942400047, -120.15503132599969)",45 - 54,AGEYR,AGEYR4554
2013,2013,OR,Oregon,31,55 - 64,"(44.56744942400047, -120.15503132599969)",55 - 64,AGEYR,AGEYR5564
2013,2013,OR,Oregon,26,65 or older,"(44.56744942400047, -120.15503132599969)",65 or older,AGEYR,AGEYR65PLUS
2014,2014,OR,Oregon,13.4,18 - 24,"(44.56744942400047, -120.15503132599969)",18 - 24,AGEYR,AGEYR1824
2014,2014,OR,Oregon,28.7,25 - 34,"(44.56744942400047, -120.15503132599969)",25 - 34,AGEYR,AGEYR2534
2014,2014,OR,Oregon,29.4,35 - 44,"(44.56744942400047, -120.15503132599969)",35 - 44,AGEYR,AGEYR3544
2014,2014,OR,Oregon,29.1,45 - 54,"(44.56744942400047, -120.15503132599969)",45 - 54,AGEYR,AGEYR4554
2014,2014,OR,Oregon,35.2,55 - 64,"(44.56744942400047, -120.15503132599969)",55 - 64,AGEYR,AGEYR5564
2014,2014,OR,Oregon,27.1,65 or older,"(44.56744942400047, -120.15503132599969)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,OR,Oregon,20.3,18 - 24,"(44.56744942400047, -120.15503132599969)",18 - 24,AGEYR,AGEYR1824
2015,2015,OR,Oregon,27.5,25 - 34,"(44.56744942400047, -120.15503132599969)",25 - 34,AGEYR,AGEYR2534
2015,2015,OR,Oregon,28.9,65 or older,"(44.56744942400047, -120.15503132599969)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,OR,Oregon,29.6,45 - 54,"(44.56744942400047, -120.15503132599969)",45 - 54,AGEYR,AGEYR4554
2015,2015,OR,Oregon,35,35 - 44,"(44.56744942400047, -120.15503132599969)",35 - 44,AGEYR,AGEYR3544
2015,2015,OR,Oregon,36.3,55 - 64,"(44.56744942400047, -120.15503132599969)",55 - 64,AGEYR,AGEYR5564
2011,2011,PA,Pennsylvania,16.4,18 - 24,"(40.79373015200048, -77.86070029399963)",18 - 24,AGEYR,AGEYR1824
2011,2011,PA,Pennsylvania,23.5,25 - 34,"(40.79373015200048, -77.86070029399963)",25 - 34,AGEYR,AGEYR2534
2011,2011,PA,Pennsylvania,31.8,35 - 44,"(40.79373015200048, -77.86070029399963)",35 - 44,AGEYR,AGEYR3544
2011,2011,PA,Pennsylvania,33.9,45 - 54,"(40.79373015200048, -77.86070029399963)",45 - 54,AGEYR,AGEYR4554
2011,2011,PA,Pennsylvania,33.6,55 - 64,"(40.79373015200048, -77.86070029399963)",55 - 64,AGEYR,AGEYR5564
2011,2011,PA,Pennsylvania,27.9,65 or older,"(40.79373015200048, -77.86070029399963)",65 or older,AGEYR,AGEYR65PLUS
2012,2012,PA,Pennsylvania,18.5,18 - 24,"(40.79373015200048, -77.86070029399963)",18 - 24,AGEYR,AGEYR1824
2012,2012,PA,Pennsylvania,27.8,25 - 34,"(40.79373015200048, -77.86070029399963)",25 - 34,AGEYR,AGEYR2534
2012,2012,PA,Pennsylvania,29.4,35 - 44,"(40.79373015200048, -77.86070029399963)",35 - 44,AGEYR,AGEYR3544
2012,2012,PA,Pennsylvania,32.9,45 - 54,"(40.79373015200048, -77.86070029399963)",45 - 54,AGEYR,AGEYR4554
2012,2012,PA,Pennsylvania,33.5,55 - 64,"(40.79373015200048, -77.86070029399963)",55 - 64,AGEYR,AGEYR5564
2012,2012,PA,Pennsylvania,29.3,65 or older,"(40.79373015200048, -77.86070029399963)",65 or older,AGEYR,AGEYR65PLUS
2013,2013,PA,Pennsylvania,14.9,18 - 24,"(40.79373015200048, -77.86070029399963)",18 - 24,AGEYR,AGEYR1824
2013,2013,PA,Pennsylvania,27.8,25 - 34,"(40.79373015200048, -77.86070029399963)",25 - 34,AGEYR,AGEYR2534
2013,2013,PA,Pennsylvania,34.5,35 - 44,"(40.79373015200048, -77.86070029399963)",35 - 44,AGEYR,AGEYR3544
2013,2013,PA,Pennsylvania,32.2,45 - 54,"(40.79373015200048, -77.86070029399963)",45 - 54,AGEYR,AGEYR4554
2013,2013,PA,Pennsylvania,36.7,55 - 64,"(40.79373015200048, -77.86070029399963)",55 - 64,AGEYR,AGEYR5564
2013,2013,PA,Pennsylvania,30.1,65 or older,"(40.79373015200048, -77.86070029399963)",65 or older,AGEYR,AGEYR65PLUS
2014,2014,PA,Pennsylvania,17.2,18 - 24,"(40.79373015200048, -77.86070029399963)",18 - 24,AGEYR,AGEYR1824
2014,2014,PA,Pennsylvania,29.3,25 - 34,"(40.79373015200048, -77.86070029399963)",25 - 34,AGEYR,AGEYR2534
2014,2014,PA,Pennsylvania,34.8,35 - 44,"(40.79373015200048, -77.86070029399963)",35 - 44,AGEYR,AGEYR3544
2014,2014,PA,Pennsylvania,33.2,45 - 54,"(40.79373015200048, -77.86070029399963)",45 - 54,AGEYR,AGEYR4554
2014,2014,PA,Pennsylvania,34,55 - 64,"(40.79373015200048, -77.86070029399963)",55 - 64,AGEYR,AGEYR5564
2014,2014,PA,Pennsylvania,29.5,65 or older,"(40.79373015200048, -77.86070029399963)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,PA,Pennsylvania,12.8,18 - 24,"(40.79373015200048, -77.86070029399963)",18 - 24,AGEYR,AGEYR1824
2015,2015,PA,Pennsylvania,26.5,25 - 34,"(40.79373015200048, -77.86070029399963)",25 - 34,AGEYR,AGEYR2534
2015,2015,PA,Pennsylvania,30.8,65 or older,"(40.79373015200048, -77.86070029399963)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,PA,Pennsylvania,33.7,45 - 54,"(40.79373015200048, -77.86070029399963)",45 - 54,AGEYR,AGEYR4554
2015,2015,PA,Pennsylvania,34.4,35 - 44,"(40.79373015200048, -77.86070029399963)",35 - 44,AGEYR,AGEYR3544
2015,2015,PA,Pennsylvania,37.3,55 - 64,"(40.79373015200048, -77.86070029399963)",55 - 64,AGEYR,AGEYR5564
2013,2013,PR,Puerto Rico,15.6,18 - 24,"(18.220833, -66.590149)",18 - 24,AGEYR,AGEYR1824
2013,2013,PR,Puerto Rico,26.5,25 - 34,"(18.220833, -66.590149)",25 - 34,AGEYR,AGEYR2534
2013,2013,PR,Puerto Rico,33.8,35 - 44,"(18.220833, -66.590149)",35 - 44,AGEYR,AGEYR3544
2013,2013,PR,Puerto Rico,34.9,45 - 54,"(18.220833, -66.590149)",45 - 54,AGEYR,AGEYR4554
2013,2013,PR,Puerto Rico,33.5,55 - 64,"(18.220833, -66.590149)",55 - 64,AGEYR,AGEYR5564
2013,2013,PR,Puerto Rico,21.6,65 or older,"(18.220833, -66.590149)",65 or older,AGEYR,AGEYR65PLUS
2014,2014,PR,Puerto Rico,17.1,18 - 24,"(18.220833, -66.590149)",18 - 24,AGEYR,AGEYR1824
2014,2014,PR,Puerto Rico,25.1,25 - 34,"(18.220833, -66.590149)",25 - 34,AGEYR,AGEYR2534
2014,2014,PR,Puerto Rico,33.5,35 - 44,"(18.220833, -66.590149)",35 - 44,AGEYR,AGEYR3544
2014,2014,PR,Puerto Rico,33.8,45 - 54,"(18.220833, -66.590149)",45 - 54,AGEYR,AGEYR4554
2014,2014,PR,Puerto Rico,35.2,55 - 64,"(18.220833, -66.590149)",55 - 64,AGEYR,AGEYR5564
2014,2014,PR,Puerto Rico,23.2,65 or older,"(18.220833, -66.590149)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,PR,Puerto Rico,22.1,18 - 24,"(18.220833, -66.590149)",18 - 24,AGEYR,AGEYR1824
2015,2015,PR,Puerto Rico,23.2,65 or older,"(18.220833, -66.590149)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,PR,Puerto Rico,24.3,25 - 34,"(18.220833, -66.590149)",25 - 34,AGEYR,AGEYR2534
2015,2015,PR,Puerto Rico,34.2,55 - 64,"(18.220833, -66.590149)",55 - 64,AGEYR,AGEYR5564
2015,2015,PR,Puerto Rico,34.4,45 - 54,"(18.220833, -66.590149)",45 - 54,AGEYR,AGEYR4554
2015,2015,PR,Puerto Rico,38.5,35 - 44,"(18.220833, -66.590149)",35 - 44,AGEYR,AGEYR3544
2011,2011,RI,Rhode Island,12.9,18 - 24,"(41.70828019300046, -71.52247031399963)",18 - 24,AGEYR,AGEYR1824
2011,2011,RI,Rhode Island,26,25 - 34,"(41.70828019300046, -71.52247031399963)",25 - 34,AGEYR,AGEYR2534
2011,2011,RI,Rhode Island,29.9,35 - 44,"(41.70828019300046, -71.52247031399963)",35 - 44,AGEYR,AGEYR3544
2011,2011,RI,Rhode Island,28.9,45 - 54,"(41.70828019300046, -71.52247031399963)",45 - 54,AGEYR,AGEYR4554
2011,2011,RI,Rhode Island,30,55 - 64,"(41.70828019300046, -71.52247031399963)",55 - 64,AGEYR,AGEYR5564
2011,2011,RI,Rhode Island,22.2,65 or older,"(41.70828019300046, -71.52247031399963)",65 or older,AGEYR,AGEYR65PLUS
2012,2012,RI,Rhode Island,13.7,18 - 24,"(41.70828019300046, -71.52247031399963)",18 - 24,AGEYR,AGEYR1824
2012,2012,RI,Rhode Island,24.2,25 - 34,"(41.70828019300046, -71.52247031399963)",25 - 34,AGEYR,AGEYR2534
2012,2012,RI,Rhode Island,30.1,35 - 44,"(41.70828019300046, -71.52247031399963)",35 - 44,AGEYR,AGEYR3544
2012,2012,RI,Rhode Island,28.5,45 - 54,"(41.70828019300046, -71.52247031399963)",45 - 54,AGEYR,AGEYR4554
2012,2012,RI,Rhode Island,32.2,55 - 64,"(41.70828019300046, -71.52247031399963)",55 - 64,AGEYR,AGEYR5564
2012,2012,RI,Rhode Island,24.5,65 or older,"(41.70828019300046, -71.52247031399963)",65 or older,AGEYR,AGEYR65PLUS
2013,2013,RI,Rhode Island,15.8,18 - 24,"(41.70828019300046, -71.52247031399963)",18 - 24,AGEYR,AGEYR1824
2013,2013,RI,Rhode Island,29,25 - 34,"(41.70828019300046, -71.52247031399963)",25 - 34,AGEYR,AGEYR2534
2013,2013,RI,Rhode Island,30.3,35 - 44,"(41.70828019300046, -71.52247031399963)",35 - 44,AGEYR,AGEYR3544
2013,2013,RI,Rhode Island,31.7,45 - 54,"(41.70828019300046, -71.52247031399963)",45 - 54,AGEYR,AGEYR4554
2013,2013,RI,Rhode Island,28,55 - 64,"(41.70828019300046, -71.52247031399963)",55 - 64,AGEYR,AGEYR5564
2013,2013,RI,Rhode Island,26.8,65 or older,"(41.70828019300046, -71.52247031399963)",65 or older,AGEYR,AGEYR65PLUS
2014,2014,RI,Rhode Island,17.9,18 - 24,"(41.70828019300046, -71.52247031399963)",18 - 24,AGEYR,AGEYR1824
2014,2014,RI,Rhode Island,24.8,25 - 34,"(41.70828019300046, -71.52247031399963)",25 - 34,AGEYR,AGEYR2534
2014,2014,RI,Rhode Island,32.4,35 - 44,"(41.70828019300046, -71.52247031399963)",35 - 44,AGEYR,AGEYR3544
2014,2014,RI,Rhode Island,29.2,45 - 54,"(41.70828019300046, -71.52247031399963)",45 - 54,AGEYR,AGEYR4554
2014,2014,RI,Rhode Island,29.8,55 - 64,"(41.70828019300046, -71.52247031399963)",55 - 64,AGEYR,AGEYR5564
2014,2014,RI,Rhode Island,26.1,65 or older,"(41.70828019300046, -71.52247031399963)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,RI,Rhode Island,10.8,18 - 24,"(41.70828019300046, -71.52247031399963)",18 - 24,AGEYR,AGEYR1824
2015,2015,RI,Rhode Island,24.1,25 - 34,"(41.70828019300046, -71.52247031399963)",25 - 34,AGEYR,AGEYR2534
2015,2015,RI,Rhode Island,24.4,65 or older,"(41.70828019300046, -71.52247031399963)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,RI,Rhode Island,29.6,55 - 64,"(41.70828019300046, -71.52247031399963)",55 - 64,AGEYR,AGEYR5564
2015,2015,RI,Rhode Island,31.7,35 - 44,"(41.70828019300046, -71.52247031399963)",35 - 44,AGEYR,AGEYR3544
2015,2015,RI,Rhode Island,33.2,45 - 54,"(41.70828019300046, -71.52247031399963)",45 - 54,AGEYR,AGEYR4554
2011,2011,SC,South Carolina,16.3,18 - 24,"(33.998821303000454, -81.04537120699968)",18 - 24,AGEYR,AGEYR1824
2011,2011,SC,South Carolina,28.2,25 - 34,"(33.998821303000454, -81.04537120699968)",25 - 34,AGEYR,AGEYR2534
2011,2011,SC,South Carolina,37,35 - 44,"(33.998821303000454, -81.04537120699968)",35 - 44,AGEYR,AGEYR3544
2011,2011,SC,South Carolina,38.9,45 - 54,"(33.998821303000454, -81.04537120699968)",45 - 54,AGEYR,AGEYR4554
2011,2011,SC,South Carolina,35.5,55 - 64,"(33.998821303000454, -81.04537120699968)",55 - 64,AGEYR,AGEYR5564
2011,2011,SC,South Carolina,25.2,65 or older,"(33.998821303000454, -81.04537120699968)",65 or older,AGEYR,AGEYR65PLUS
2012,2012,SC,South Carolina,18.6,18 - 24,"(33.998821303000454, -81.04537120699968)",18 - 24,AGEYR,AGEYR1824
2012,2012,SC,South Carolina,30.3,25 - 34,"(33.998821303000454, -81.04537120699968)",25 - 34,AGEYR,AGEYR2534
2012,2012,SC,South Carolina,37.9,35 - 44,"(33.998821303000454, -81.04537120699968)",35 - 44,AGEYR,AGEYR3544
2012,2012,SC,South Carolina,37.5,45 - 54,"(33.998821303000454, -81.04537120699968)",45 - 54,AGEYR,AGEYR4554
2012,2012,SC,South Carolina,36,55 - 64,"(33.998821303000454, -81.04537120699968)",55 - 64,AGEYR,AGEYR5564
2012,2012,SC,South Carolina,27.2,65 or older,"(33.998821303000454, -81.04537120699968)",65 or older,AGEYR,AGEYR65PLUS
2013,2013,SC,South Carolina,17.9,18 - 24,"(33.998821303000454, -81.04537120699968)",18 - 24,AGEYR,AGEYR1824
2013,2013,SC,South Carolina,34.2,25 - 34,"(33.998821303000454, -81.04537120699968)",25 - 34,AGEYR,AGEYR2534
2013,2013,SC,South Carolina,36,35 - 44,"(33.998821303000454, -81.04537120699968)",35 - 44,AGEYR,AGEYR3544
2013,2013,SC,South Carolina,35.8,45 - 54,"(33.998821303000454, -81.04537120699968)",45 - 54,AGEYR,AGEYR4554
2013,2013,SC,South Carolina,37.6,55 - 64,"(33.998821303000454, -81.04537120699968)",55 - 64,AGEYR,AGEYR5564
2013,2013,SC,South Carolina,26.7,65 or older,"(33.998821303000454, -81.04537120699968)",65 or older,AGEYR,AGEYR65PLUS
2014,2014,SC,South Carolina,20.1,18 - 24,"(33.998821303000454, -81.04537120699968)",18 - 24,AGEYR,AGEYR1824
2014,2014,SC,South Carolina,30.2,25 - 34,"(33.998821303000454, -81.04537120699968)",25 - 34,AGEYR,AGEYR2534
2014,2014,SC,South Carolina,36.6,35 - 44,"(33.998821303000454, -81.04537120699968)",35 - 44,AGEYR,AGEYR3544
2014,2014,SC,South Carolina,38,45 - 54,"(33.998821303000454, -81.04537120699968)",45 - 54,AGEYR,AGEYR4554
2014,2014,SC,South Carolina,38.8,55 - 64,"(33.998821303000454, -81.04537120699968)",55 - 64,AGEYR,AGEYR5564
2014,2014,SC,South Carolina,27.1,65 or older,"(33.998821303000454, -81.04537120699968)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,SC,South Carolina,20.3,18 - 24,"(33.998821303000454, -81.04537120699968)",18 - 24,AGEYR,AGEYR1824
2015,2015,SC,South Carolina,28.5,65 or older,"(33.998821303000454, -81.04537120699968)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,SC,South Carolina,30.3,25 - 34,"(33.998821303000454, -81.04537120699968)",25 - 34,AGEYR,AGEYR2534
2015,2015,SC,South Carolina,35,55 - 64,"(33.998821303000454, -81.04537120699968)",55 - 64,AGEYR,AGEYR5564
2015,2015,SC,South Carolina,36.6,35 - 44,"(33.998821303000454, -81.04537120699968)",35 - 44,AGEYR,AGEYR3544
2015,2015,SC,South Carolina,38,45 - 54,"(33.998821303000454, -81.04537120699968)",45 - 54,AGEYR,AGEYR4554
2011,2011,SD,South Dakota,14.5,18 - 24,"(44.353130053000484, -100.3735306369997)",18 - 24,AGEYR,AGEYR1824
2011,2011,SD,South Dakota,25.3,25 - 34,"(44.353130053000484, -100.3735306369997)",25 - 34,AGEYR,AGEYR2534
2011,2011,SD,South Dakota,36,35 - 44,"(44.353130053000484, -100.3735306369997)",35 - 44,AGEYR,AGEYR3544
2011,2011,SD,South Dakota,33.3,45 - 54,"(44.353130053000484, -100.3735306369997)",45 - 54,AGEYR,AGEYR4554
2011,2011,SD,South Dakota,34.9,55 - 64,"(44.353130053000484, -100.3735306369997)",55 - 64,AGEYR,AGEYR5564
2011,2011,SD,South Dakota,23.8,65 or older,"(44.353130053000484, -100.3735306369997)",65 or older,AGEYR,AGEYR65PLUS
2012,2012,SD,South Dakota,15.7,18 - 24,"(44.353130053000484, -100.3735306369997)",18 - 24,AGEYR,AGEYR1824
2012,2012,SD,South Dakota,25.6,25 - 34,"(44.353130053000484, -100.3735306369997)",25 - 34,AGEYR,AGEYR2534
2012,2012,SD,South Dakota,31,35 - 44,"(44.353130053000484, -100.3735306369997)",35 - 44,AGEYR,AGEYR3544
2012,2012,SD,South Dakota,32,45 - 54,"(44.353130053000484, -100.3735306369997)",45 - 54,AGEYR,AGEYR4554
2012,2012,SD,South Dakota,33.9,55 - 64,"(44.353130053000484, -100.3735306369997)",55 - 64,AGEYR,AGEYR5564
2012,2012,SD,South Dakota,28.4,65 or older,"(44.353130053000484, -100.3735306369997)",65 or older,AGEYR,AGEYR65PLUS
2013,2013,SD,South Dakota,17.3,18 - 24,"(44.353130053000484, -100.3735306369997)",18 - 24,AGEYR,AGEYR1824
2013,2013,SD,South Dakota,27.7,25 - 34,"(44.353130053000484, -100.3735306369997)",25 - 34,AGEYR,AGEYR2534
2013,2013,SD,South Dakota,32.8,35 - 44,"(44.353130053000484, -100.3735306369997)",35 - 44,AGEYR,AGEYR3544
2013,2013,SD,South Dakota,35.7,45 - 54,"(44.353130053000484, -100.3735306369997)",45 - 54,AGEYR,AGEYR4554
2013,2013,SD,South Dakota,34.6,55 - 64,"(44.353130053000484, -100.3735306369997)",55 - 64,AGEYR,AGEYR5564
2013,2013,SD,South Dakota,28.7,65 or older,"(44.353130053000484, -100.3735306369997)",65 or older,AGEYR,AGEYR65PLUS
2014,2014,SD,South Dakota,29.6,25 - 34,"(44.353130053000484, -100.3735306369997)",25 - 34,AGEYR,AGEYR2534
2014,2014,SD,South Dakota,15.8,18 - 24,"(44.353130053000484, -100.3735306369997)",18 - 24,AGEYR,AGEYR1824
2014,2014,SD,South Dakota,34.2,35 - 44,"(44.353130053000484, -100.3735306369997)",35 - 44,AGEYR,AGEYR3544
2014,2014,SD,South Dakota,33.4,45 - 54,"(44.353130053000484, -100.3735306369997)",45 - 54,AGEYR,AGEYR4554
2014,2014,SD,South Dakota,37.7,55 - 64,"(44.353130053000484, -100.3735306369997)",55 - 64,AGEYR,AGEYR5564
2014,2014,SD,South Dakota,26.7,65 or older,"(44.353130053000484, -100.3735306369997)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,SD,South Dakota,16.2,18 - 24,"(44.353130053000484, -100.3735306369997)",18 - 24,AGEYR,AGEYR1824
2015,2015,SD,South Dakota,26.2,25 - 34,"(44.353130053000484, -100.3735306369997)",25 - 34,AGEYR,AGEYR2534
2015,2015,SD,South Dakota,26.6,65 or older,"(44.353130053000484, -100.3735306369997)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,SD,South Dakota,35.8,35 - 44,"(44.353130053000484, -100.3735306369997)",35 - 44,AGEYR,AGEYR3544
2015,2015,SD,South Dakota,35.9,45 - 54,"(44.353130053000484, -100.3735306369997)",45 - 54,AGEYR,AGEYR4554
2015,2015,SD,South Dakota,40,55 - 64,"(44.353130053000484, -100.3735306369997)",55 - 64,AGEYR,AGEYR5564
2011,2011,TN,Tennessee,13.6,18 - 24,"(35.68094058000048, -85.77449091399967)",18 - 24,AGEYR,AGEYR1824
